person_name,screen_name,tweet,time_hour_of_day,hash_tags,media_info,freq,media_tweet_freq,total_tweet_by_user,percentage,hash_count,clean_tweet,sentiment,sentiment_score,compound_sentiment
Barack Obama,BarackObama,Bahamian families and communities face a long recovery from Hurricane Dorian. And Americans are reaching out to hel… https://t.co/9AbyqU5gcf,18,[],Has pictures / links ,25,175,200,12.5,0,Bahamian families and communities face a long recovery from Hurricane Dorian. And Americans are reaching out to hel… https://t.co/9AbyqU5gcf,Positive,"{'neg': 0.0, 'neu': 0.904, 'pos': 0.096, 'compound': 0.2023}",0.2023
Barack Obama,BarackObama,"Here’s a worthwhile Sunday read: “…nothing should temper partisanship more than an awareness that somewhere, on som… https://t.co/XSbZhrhvcT",18,[],Has pictures / links ,25,175,200,12.5,0,"Here’s a worthwhile Sunday read: “…nothing should temper partisanship more than an awareness that somewhere, on som… https://t.co/XSbZhrhvcT",Negative,"{'neg': 0.139, 'neu': 0.743, 'pos': 0.119, 'compound': -0.1027}",-0.1027
Barack Obama,BarackObama,"I’ve always been proud of what this team accomplished during my administration. But more than what we did, I’m prou… https://t.co/b7pswCxgE1",18,[],Has pictures / links ,25,175,200,12.5,0,"I’ve always been proud of what this team accomplished during my administration. But more than what we did, I’m prou… https://t.co/b7pswCxgE1",Positive,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.4588}",0.4588
Barack Obama,BarackObama,"#MandelaDay reminds us that when things feel dark, confusing, or impossible—take a look back at his writings. There… https://t.co/dQ4IzuzBNQ",18,"[{'indices': [0, 11], 'text': 'MandelaDay'}]",Has pictures / links ,25,175,200,12.5,1,"#MandelaDay reminds us that when things feel dark, confusing, or impossible—take a look back at his writings. There… https://t.co/dQ4IzuzBNQ",Negative,"{'neg': 0.101, 'neu': 0.899, 'pos': 0.0, 'compound': -0.2263}",-0.2263
Barack Obama,BarackObama,"Now we’re talking! Congrats to Team USA for moving on, and thanks for continuing to make us all proud. #USA https://t.co/DVkKBfU6wA",18,"[{'indices': [103, 107], 'text': 'USA'}]",Has pictures / links ,25,175,200,12.5,1,"Now we’re talking! Congrats to Team USA for moving on, and thanks for continuing to make us all proud. #USA https://t.co/DVkKBfU6wA",Positive,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.8655}",0.8655
Barack Obama,BarackObama,This is worth a read: a thought-provoking reminder that education reform isn’t a cure-all. As a supporter of educat… https://t.co/sP7Q1oJSl5,18,[],Has pictures / links ,25,175,200,12.5,0,This is worth a read: a thought-provoking reminder that education reform isn’t a cure-all. As a supporter of educat… https://t.co/sP7Q1oJSl5,Positive,"{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.4588}",0.4588
Barack Obama,BarackObama,"Yes we can, Greta. I’m hopeful because of you and all the young people who are fighting to protect the planet. Keep… https://t.co/trOVzMi4Nr",18,[],Has pictures / links ,25,175,200,12.5,0,"Yes we can, Greta. I’m hopeful because of you and all the young people who are fighting to protect the planet. Keep… https://t.co/trOVzMi4Nr",Positive,"{'neg': 0.083, 'neu': 0.631, 'pos': 0.286, 'compound': 0.7269}",0.7269
Barack Obama,BarackObama,"Here’s a great story: While we’ve still got a lot of work to do to make college affordable for everyone, that didn’… https://t.co/eW9usqYzu1",18,[],Has pictures / links ,25,175,200,12.5,0,"Here’s a great story: While we’ve still got a lot of work to do to make college affordable for everyone, that didn’… https://t.co/eW9usqYzu1",Positive,"{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.6249}",0.6249
Barack Obama,BarackObama,"Congratulations, Tiger! To come back and win the Masters after all the highs and lows is a testament to excellence, grit, and determination.",18,[],No picture / link,25,25,200,12.5,0,"Congratulations, Tiger! To come back and win the Masters after all the highs and lows is a testament to excellence, grit, and determination.",Positive,"{'neg': 0.054, 'neu': 0.506, 'pos': 0.44, 'compound': 0.9324}",0.9324
Barack Obama,BarackObama,"Last night I had the chance to meet with first-term Democrats in Congress—it's a young, diverse class, stocked with… https://t.co/BIiEeE5aSS",18,[],Has pictures / links ,25,175,200,12.5,0,"Last night I had the chance to meet with first-term Democrats in Congress—it's a young, diverse class, stocked with… https://t.co/BIiEeE5aSS",Positive,"{'neg': 0.0, 'neu': 0.895, 'pos': 0.105, 'compound': 0.25}",0.25
Barack Obama,BarackObama,"What a great moment. Happy 110th, Virginia. https://t.co/FuNZV3RRV4",18,[],Has pictures / links ,25,175,200,12.5,0,"What a great moment. Happy 110th, Virginia. https://t.co/FuNZV3RRV4",Positive,"{'neg': 0.0, 'neu': 0.391, 'pos': 0.609, 'compound': 0.8316}",0.8316
Barack Obama,BarackObama,"Happy Valentine’s Day to the extraordinarily smart, beautiful, funny, one and only @MichelleObama. It’s true; she d… https://t.co/STEbQ40XQ5",18,[],Has pictures / links ,25,175,200,12.5,0,"Happy Valentine’s Day to the extraordinarily smart, beautiful, funny, one and only @MichelleObama. It’s true; she d… https://t.co/STEbQ40XQ5",Positive,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.9432}",0.9432
Barack Obama,BarackObama,The @ObamaFoundation is connecting people from around the world so they can form partnerships just like this. I am… https://t.co/dV9rIvzy8L,18,[],Has pictures / links ,25,175,200,12.5,0,The @ObamaFoundation is connecting people from around the world so they can form partnerships just like this. I am… https://t.co/dV9rIvzy8L,Positive,"{'neg': 0.0, 'neu': 0.878, 'pos': 0.122, 'compound': 0.3612}",0.3612
Barack Obama,BarackObama,"I am grateful for the next generation of leaders -- the young people who are tolerant, creative, idealistic and doi… https://t.co/Mnydz2BMZX",18,[],Has pictures / links ,25,175,200,12.5,0,"I am grateful for the next generation of leaders -- the young people who are tolerant, creative, idealistic and doi… https://t.co/Mnydz2BMZX",Positive,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.8689}",0.8689
Barack Obama,BarackObama,"Of course, @MichelleObama’s my wife, so I’m a little biased here. But she also happens to be brilliant, funny, wise… https://t.co/bhzH5QSA0x",18,[],Has pictures / links ,25,175,200,12.5,0,"Of course, @MichelleObama’s my wife, so I’m a little biased here. But she also happens to be brilliant, funny, wise… https://t.co/bhzH5QSA0x",Positive,"{'neg': 0.056, 'neu': 0.616, 'pos': 0.328, 'compound': 0.8596}",0.8596
Barack Obama,BarackObama,"If you take that power and vote, something powerful happens. Change happens. Hope happens. And with each new step w… https://t.co/QwBCsv2WKS",18,[],Has pictures / links ,25,175,200,12.5,0,"If you take that power and vote, something powerful happens. Change happens. Hope happens. And with each new step w… https://t.co/QwBCsv2WKS",Positive,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6908}",0.6908
Barack Obama,BarackObama,"When you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed per… https://t.co/IqykmSWOMo",18,[],Has pictures / links ,25,175,200,12.5,0,"When you vote, you have the power to make it easier for a student to afford college, and harder for a disturbed per… https://t.co/IqykmSWOMo",Positive,"{'neg': 0.102, 'neu': 0.787, 'pos': 0.11, 'compound': 0.0516}",0.0516
Barack Obama,BarackObama,"When you vote, you have the power to protect voting rights. To make sure our criminal justice system treats everyon… https://t.co/KmjBq77g5M",18,[],Has pictures / links ,25,175,200,12.5,0,"When you vote, you have the power to protect voting rights. To make sure our criminal justice system treats everyon… https://t.co/KmjBq77g5M",Positive,"{'neg': 0.118, 'neu': 0.592, 'pos': 0.289, 'compound': 0.5994}",0.5994
Barack Obama,BarackObama,"When we've been at such crossroads before, Americans have made the right choice. Not because we sat back and waited… https://t.co/Rrxma5NCX1",18,[],Has pictures / links ,25,175,200,12.5,0,"When we've been at such crossroads before, Americans have made the right choice. Not because we sat back and waited… https://t.co/Rrxma5NCX1",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,Tomorrow’s elections might be the most important of our lifetimes. The health care of millions is on the ballot. Ma… https://t.co/9Vw2V9sSLv,18,[],Has pictures / links ,25,175,200,12.5,0,Tomorrow’s elections might be the most important of our lifetimes. The health care of millions is on the ballot. Ma… https://t.co/9Vw2V9sSLv,Positive,"{'neg': 0.0, 'neu': 0.782, 'pos': 0.218, 'compound': 0.6478}",0.6478
Barack Obama,BarackObama,"Elections matter. You have the power to protect a family’s health care. Make a plan, grab some friends, and vote: https://t.co/rY8Ip1km9p",18,[],Has pictures / links ,25,175,200,12.5,0,"Elections matter. You have the power to protect a family’s health care. Make a plan, grab some friends, and vote: https://t.co/rY8Ip1km9p",Positive,"{'neg': 0.0, 'neu': 0.6, 'pos': 0.4, 'compound': 0.8402}",0.8402
Barack Obama,BarackObama,"While we're talking about preexisting conditions, the ACA is the law that finally protected your coverage for preex… https://t.co/tixOSz0DNP",18,[],Has pictures / links ,25,175,200,12.5,0,"While we're talking about preexisting conditions, the ACA is the law that finally protected your coverage for preex… https://t.co/tixOSz0DNP",Positive,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}",0.4404
Barack Obama,BarackObama,"Not sure who and what you can vote for? Head over to https://t.co/SHxg6ael0O to look up your state, learn who's run… https://t.co/ATph6fzt75",18,[],Has pictures / links ,25,175,200,12.5,0,"Not sure who and what you can vote for? Head over to https://t.co/SHxg6ael0O to look up your state, learn who's run… https://t.co/ATph6fzt75",Negative,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.2411}",-0.2411
Barack Obama,BarackObama,Here’s an interesting read—a reminder that behind every opinion lies a human being with real experiences and a stor… https://t.co/r7MX8F6tsX,19,[],Has pictures / links ,21,175,200,10.5,0,Here’s an interesting read—a reminder that behind every opinion lies a human being with real experiences and a stor… https://t.co/r7MX8F6tsX,Neutral,"{'neg': 0.13, 'neu': 0.744, 'pos': 0.126, 'compound': -0.0258}",-0.0258
Barack Obama,BarackObama,"Yesterday’s ruling is a big win for North Carolina—and for all of us. Voters should choose their representatives, n… https://t.co/nQ1T3U3eBU",19,[],Has pictures / links ,21,175,200,10.5,0,"Yesterday’s ruling is a big win for North Carolina—and for all of us. Voters should choose their representatives, n… https://t.co/nQ1T3U3eBU",Positive,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.5859}",0.5859
Barack Obama,BarackObama,Training is at the heart of organizing. It’s why I’ve always made it a priority – from my 2008 campaign until now.… https://t.co/KMSmanB2OK,19,[],Has pictures / links ,21,175,200,10.5,0,Training is at the heart of organizing. It’s why I’ve always made it a priority – from my 2008 campaign until now.… https://t.co/KMSmanB2OK,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,"Until all of us stand up and insist on holding public officials accountable for changing our gun laws, these traged… https://t.co/QO6QOjix7M",19,[],Has pictures / links ,21,175,200,10.5,0,"Until all of us stand up and insist on holding public officials accountable for changing our gun laws, these traged… https://t.co/QO6QOjix7M",Negative,"{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.34}",-0.34
Barack Obama,BarackObama,https://t.co/nNOVtQ50O4,19,[],Has pictures / links ,21,175,200,10.5,0,https://t.co/nNOVtQ50O4,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,"The families of our wounded warriors don't often get a lot of fanfare, but they're serving and sacrificing right al… https://t.co/dNQIaG7WAA",19,[],Has pictures / links ,21,175,200,10.5,0,"The families of our wounded warriors don't often get a lot of fanfare, but they're serving and sacrificing right al… https://t.co/dNQIaG7WAA",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,RT @MichelleObama: What truly makes our country great is its diversity. I’ve seen that beauty in so many ways over the years. Whether we ar…,19,[],No picture / link,21,25,200,10.5,0,RT @MichelleObama: What truly makes our country great is its diversity. I’ve seen that beauty in so many ways over the years. Whether we ar…,Positive,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.8957}",0.8957
Barack Obama,BarackObama,No one changes the world alone. That’s why the @ObamaFoundation is connecting emerging leaders from South Africa to… https://t.co/nG2Rp9OjIw,19,[],Has pictures / links ,21,175,200,10.5,0,No one changes the world alone. That’s why the @ObamaFoundation is connecting emerging leaders from South Africa to… https://t.co/nG2Rp9OjIw,Negative,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.4939}",-0.4939
Barack Obama,BarackObama,"For thirty-six years, Richard Lugar proved that pragmatism and decency work—not only in Washington but all over the… https://t.co/fbLSYFY3A6",19,[],Has pictures / links ,21,175,200,10.5,0,"For thirty-six years, Richard Lugar proved that pragmatism and decency work—not only in Washington but all over the… https://t.co/fbLSYFY3A6",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,"This generation of climate activists is tired of inaction, and they've caught the attention of leaders all over the… https://t.co/i8AM4miXL4",19,[],Has pictures / links ,21,175,200,10.5,0,"This generation of climate activists is tired of inaction, and they've caught the attention of leaders all over the… https://t.co/i8AM4miXL4",Negative,"{'neg': 0.214, 'neu': 0.786, 'pos': 0.0, 'compound': -0.5994}",-0.5994
Barack Obama,BarackObama,"And in the U.S., 13-year old @AlexandriaV2005 of New York, 13-year old @havenruthie of Denver, and 16-year old… https://t.co/aS6adg4Kh7",19,[],Has pictures / links ,21,175,200,10.5,0,"And in the U.S., 13-year old @AlexandriaV2005 of New York, 13-year old @havenruthie of Denver, and 16-year old… https://t.co/aS6adg4Kh7",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,"I met 23-year-old @luisamneubauer in Berlin earlier this month. Luisa, the organizer behind the student movement in… https://t.co/GCaEtCcCkI",19,[],Has pictures / links ,21,175,200,10.5,0,"I met 23-year-old @luisamneubauer in Berlin earlier this month. Luisa, the organizer behind the student movement in… https://t.co/GCaEtCcCkI",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,"They're people like 16-year-old @GretaThunberg, whose protests at Swedish parliament sparked a movement. Inspired b… https://t.co/vJjEgoUetO",19,[],Has pictures / links ,21,175,200,10.5,0,"They're people like 16-year-old @GretaThunberg, whose protests at Swedish parliament sparked a movement. Inspired b… https://t.co/vJjEgoUetO",Positive,"{'neg': 0.097, 'neu': 0.612, 'pos': 0.291, 'compound': 0.5859}",0.5859
Barack Obama,BarackObama,Young people all over the world are leading the way in the fight to protect our planet because they know their futu… https://t.co/D1XZ9f8Zck,19,[],Has pictures / links ,21,175,200,10.5,0,Young people all over the world are leading the way in the fight to protect our planet because they know their futu… https://t.co/D1XZ9f8Zck,Neutral,"{'neg': 0.099, 'neu': 0.802, 'pos': 0.099, 'compound': 0.0}",0.0
Barack Obama,BarackObama,Here’s a story about people doing good that's worth sharing: @BradPaisley and his wife @Kimwilliamspais saw food in… https://t.co/kMBFR3xzAA,19,[],Has pictures / links ,21,175,200,10.5,0,Here’s a story about people doing good that's worth sharing: @BradPaisley and his wife @Kimwilliamspais saw food in… https://t.co/kMBFR3xzAA,Positive,"{'neg': 0.0, 'neu': 0.664, 'pos': 0.336, 'compound': 0.765}",0.765
Barack Obama,BarackObama,"Great to see Chicago’s historic mayoral race between two highly qualified candidates. Congrats to our next mayor, L… https://t.co/MGW1qYdXeM",19,[],Has pictures / links ,21,175,200,10.5,0,"Great to see Chicago’s historic mayoral race between two highly qualified candidates. Congrats to our next mayor, L… https://t.co/MGW1qYdXeM",Positive,"{'neg': 0.0, 'neu': 0.686, 'pos': 0.314, 'compound': 0.83}",0.83
Barack Obama,BarackObama,It’s up to all of us as citizens to make sure that the rules of democracy are fair—everywhere—because the next deca… https://t.co/Tpv5NoYazl,19,[],Has pictures / links ,21,175,200,10.5,0,It’s up to all of us as citizens to make sure that the rules of democracy are fair—everywhere—because the next deca… https://t.co/Tpv5NoYazl,Positive,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.3182}",0.3182
Barack Obama,BarackObama,"Happy Anniversary, @MichelleObama. For 26 years, you’ve been an extraordinary partner, someone who can always make… https://t.co/csomlGbL1B",19,[],Has pictures / links ,21,175,200,10.5,0,"Happy Anniversary, @MichelleObama. For 26 years, you’ve been an extraordinary partner, someone who can always make… https://t.co/csomlGbL1B",Positive,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.5719}",0.5719
Barack Obama,BarackObama,Yesterday I met with high school students on Chicago’s Southwest side who spent the summer learning to code some pr… https://t.co/hY9B0mSQB9,19,[],Has pictures / links ,21,175,200,10.5,0,Yesterday I met with high school students on Chicago’s Southwest side who spent the summer learning to code some pr… https://t.co/hY9B0mSQB9,Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,There are few issues more important to the security of the US than the potential spread of nuclear weapons or the p… https://t.co/ym4YTPpbWl,19,[],Has pictures / links ,21,175,200,10.5,0,There are few issues more important to the security of the US than the potential spread of nuclear weapons or the p… https://t.co/ym4YTPpbWl,Positive,"{'neg': 0.106, 'neu': 0.73, 'pos': 0.164, 'compound': 0.1513}",0.1513
Barack Obama,BarackObama,"These talented young people will create a better future not just in Africa, but around the world. I can’t wait to s… https://t.co/0YgQxnOrz9",19,[],Has pictures / links ,21,175,200,10.5,0,"These talented young people will create a better future not just in Africa, but around the world. I can’t wait to s… https://t.co/0YgQxnOrz9",Positive,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.5647}",0.5647
Barack Obama,BarackObama,One challenge will define the future for today’s young generation more dramatically than any other: Climate change.… https://t.co/MYeQbArWwu,20,[],Has pictures / links ,16,175,200,8.0,0,One challenge will define the future for today’s young generation more dramatically than any other: Climate change.… https://t.co/MYeQbArWwu,Positive,"{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.0772}",0.0772
Barack Obama,BarackObama,"Just 16, @GretaThunberg is already one of our planet’s greatest advocates. Recognizing that her generation will bea… https://t.co/mrXtVgE3aN",20,[],Has pictures / links ,16,175,200,8.0,0,"Just 16, @GretaThunberg is already one of our planet’s greatest advocates. Recognizing that her generation will bea… https://t.co/mrXtVgE3aN",Positive,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369
Barack Obama,BarackObama,"Saw this story of a young person doing great work and wanted to share it—keep it up, David! That’s some creative or… https://t.co/LI2hQ3Tovf",20,[],Has pictures / links ,16,175,200,8.0,0,"Saw this story of a young person doing great work and wanted to share it—keep it up, David! That’s some creative or… https://t.co/LI2hQ3Tovf",Positive,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.8588}",0.8588
Barack Obama,BarackObama,What a gift to come across this interview with Julia “Hurricane” Hawkins. I’m as grateful for her life advice as I… https://t.co/zN8buKkYqL,20,[],Has pictures / links ,16,175,200,8.0,0,What a gift to come across this interview with Julia “Hurricane” Hawkins. I’m as grateful for her life advice as I… https://t.co/zN8buKkYqL,Positive,"{'neg': 0.0, 'neu': 0.763, 'pos': 0.237, 'compound': 0.7096}",0.7096
Barack Obama,BarackObama,What a life. American history has always been driven by visionaries like Leah Chase—and all the men and women who w… https://t.co/XHnhWiluN2,20,[],Has pictures / links ,16,175,200,8.0,0,What a life. American history has always been driven by visionaries like Leah Chase—and all the men and women who w… https://t.co/XHnhWiluN2,Positive,"{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.3612}",0.3612
Barack Obama,BarackObama,"A story worth sharing: Twelve years ago, Brian joined my first presidential campaign. Two years ago, he was diagnos… https://t.co/2uf6ozOukh",20,[],Has pictures / links ,16,175,200,8.0,0,"A story worth sharing: Twelve years ago, Brian joined my first presidential campaign. Two years ago, he was diagnos… https://t.co/2uf6ozOukh",Positive,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.5719}",0.5719
Barack Obama,BarackObama,"Happy #CollegeSigningDay, everybody! I'm proud of every student out there who's taking the next step in their educa… https://t.co/djtqPri6U5",20,"[{'indices': [6, 24], 'text': 'CollegeSigningDay'}]",Has pictures / links ,16,175,200,8.0,1,"Happy #CollegeSigningDay, everybody! I'm proud of every student out there who's taking the next step in their educa… https://t.co/djtqPri6U5",Positive,"{'neg': 0.0, 'neu': 0.706, 'pos': 0.294, 'compound': 0.7959}",0.7959
Barack Obama,BarackObama,"Condolences to the family of John Singleton. His seminal work, Boyz n the Hood, remains one of the most searing, lo… https://t.co/KP8bValVK7",20,[],Has pictures / links ,16,175,200,8.0,0,"Condolences to the family of John Singleton. His seminal work, Boyz n the Hood, remains one of the most searing, lo… https://t.co/KP8bValVK7",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,"Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief.… https://t.co/aXv1azpmof",20,[],Has pictures / links ,16,175,200,8.0,0,"Notre Dame is one of the world’s great treasures, and we’re thinking of the people of France in your time of grief.… https://t.co/aXv1azpmof",Positive,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.7845}",0.7845
Barack Obama,BarackObama,.@MichelleObama and I are rooting hard for Team USA as the Special Olympics World Games get underway this week. Our… https://t.co/aD4gRnMEL8,20,[],Has pictures / links ,16,175,200,8.0,0,.@MichelleObama and I are rooting hard for Team USA as the Special Olympics World Games get underway this week. Our… https://t.co/aD4gRnMEL8,Positive,"{'neg': 0.063, 'neu': 0.814, 'pos': 0.122, 'compound': 0.3182}",0.3182
Barack Obama,BarackObama,"RT @ObamaFoundation: Ahead of #MBKRising and in honor of Black History Month, @BarackObama shared a nonfiction reading list that can help t…",20,"[{'indices': [30, 40], 'text': 'MBKRising'}]",No picture / link,16,25,200,8.0,1,"RT @ObamaFoundation: Ahead of #MBKRising and in honor of Black History Month, @BarackObama shared a nonfiction reading list that can help t…",Positive,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.8074}",0.8074
Barack Obama,BarackObama,I’ve always loved basketball because it’s about building a team that’s equal to more than the sum of its parts. Gla… https://t.co/QZ2PTwFPmq,20,[],Has pictures / links ,16,175,200,8.0,0,I’ve always loved basketball because it’s about building a team that’s equal to more than the sum of its parts. Gla… https://t.co/QZ2PTwFPmq,Positive,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5994}",0.5994
Barack Obama,BarackObama,RT @MBK_Alliance: President Obama challenged us to improve our communities in 2019—and mentorship is a concrete action we can take. With @M…,20,[],No picture / link,16,25,200,8.0,0,RT @MBK_Alliance: President Obama challenged us to improve our communities in 2019—and mentorship is a concrete action we can take. With @M…,Positive,"{'neg': 0.06, 'neu': 0.815, 'pos': 0.124, 'compound': 0.3612}",0.3612
Barack Obama,BarackObama,There’s no better time than the holidays to give back to your community. Yesterday I got to do just that at… https://t.co/gGLJomf3ua,20,[],Has pictures / links ,16,175,200,8.0,0,There’s no better time than the holidays to give back to your community. Yesterday I got to do just that at… https://t.co/gGLJomf3ua,Positive,"{'neg': 0.086, 'neu': 0.7, 'pos': 0.214, 'compound': 0.5106}",0.5106
Barack Obama,BarackObama,"The antidote to government by a powerful few is government by the organized, energized many. This National Voter Re… https://t.co/3W5pfaUdKd",20,[],Has pictures / links ,16,175,200,8.0,0,"The antidote to government by a powerful few is government by the organized, energized many. This National Voter Re… https://t.co/3W5pfaUdKd",Positive,"{'neg': 0.0, 'neu': 0.736, 'pos': 0.264, 'compound': 0.7269}",0.7269
Barack Obama,BarackObama,This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle a… https://t.co/XN7anzCTst,20,[],Has pictures / links ,16,175,200,8.0,0,This Center is for the leaders of tomorrow who are ready to step up and build the world as it should be. Michelle a… https://t.co/XN7anzCTst,Positive,"{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.3612}",0.3612
Barack Obama,BarackObama,"Yesterday, marathoner Eliud Kipchoge became the first ever to break two hours. Today in Chicago, Brigid Kosgei set… https://t.co/xbTHZbEo1K",21,[],Has pictures / links ,13,175,200,6.5,0,"Yesterday, marathoner Eliud Kipchoge became the first ever to break two hours. Today in Chicago, Brigid Kosgei set… https://t.co/xbTHZbEo1K",Neutral,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0
Barack Obama,BarackObama,"RT @ObamaFoundation: Leaders: Africa may have ended, but 200 inspiring #ObamaLeaders returned to their homes with the new connections and f…",21,"[{'indices': [71, 84], 'text': 'ObamaLeaders'}]",No picture / link,13,25,200,6.5,1,"RT @ObamaFoundation: Leaders: Africa may have ended, but 200 inspiring #ObamaLeaders returned to their homes with the new connections and f…",Positive,"{'neg': 0.0, 'neu': 0.844, 'pos': 0.156, 'compound': 0.5719}",0.5719
Barack Obama,BarackObama,Economist Raj Chetty is not only identifying the decline in opportunity we’ve seen in recent decades—but trying to… https://t.co/aVvBp3i2Ey,21,[],Has pictures / links ,13,175,200,6.5,0,Economist Raj Chetty is not only identifying the decline in opportunity we’ve seen in recent decades—but trying to… https://t.co/aVvBp3i2Ey,Positive,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.4215}",0.4215
Barack Obama,BarackObama,Here are a couple of articles backed by new research that are worth taking a look at: A new study on the Medicaid e… https://t.co/ZxoqspJKRA,21,[],Has pictures / links ,13,175,200,6.5,0,Here are a couple of articles backed by new research that are worth taking a look at: A new study on the Medicaid e… https://t.co/ZxoqspJKRA,Positive,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.25}",0.25
Barack Obama,BarackObama,RT @ObamaFoundation: These young people want to take action and make a change. Through the #CommunityLeadership Corps in Chicago and Hartfo…,21,"[{'indices': [91, 111], 'text': 'CommunityLeadership'}]",No picture / link,13,25,200,6.5,1,RT @ObamaFoundation: These young people want to take action and make a change. Through the #CommunityLeadership Corps in Chicago and Hartfo…,Positive,"{'neg': 0.0, 'neu': 0.936, 'pos': 0.064, 'compound': 0.0772}",0.0772
Barack Obama,BarackObama,Dominique’s story is a reminder to us that where you’re from shouldn’t define what you can achieve. I’m proud of he… https://t.co/4w6Q5E3tA8,21,[],Has pictures / links ,13,175,200,6.5,0,Dominique’s story is a reminder to us that where you’re from shouldn’t define what you can achieve. I’m proud of he… https://t.co/4w6Q5E3tA8,Positive,"{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.4767}",0.4767
Barack Obama,BarackObama,"Merry Christmas and happy holidays to the extraordinary kids, families, and staff at Children’s National. And thank… https://t.co/zhMp8GSpfO",21,[],Has pictures / links ,13,175,200,6.5,0,"Merry Christmas and happy holidays to the extraordinary kids, families, and staff at Children’s National. And thank… https://t.co/zhMp8GSpfO",Positive,"{'neg': 0.0, 'neu': 0.605, 'pos': 0.395, 'compound': 0.8689}",0.8689
Barack Obama,BarackObama,Today is the last day of open enrollment. That means it’s the deadline to make sure you and the people you love hav… https://t.co/MMZXvDdvaU,21,[],Has pictures / links ,13,175,200,6.5,0,Today is the last day of open enrollment. That means it’s the deadline to make sure you and the people you love hav… https://t.co/MMZXvDdvaU,Positive,"{'neg': 0.0, 'neu': 0.772, 'pos': 0.228, 'compound': 0.7579}",0.7579
Barack Obama,BarackObama,RT @ObamaFoundation: The Obama Presidential Center represents a historic opportunity to build a world-class museum and public gathering spa…,21,[],No picture / link,13,25,200,6.5,0,RT @ObamaFoundation: The Obama Presidential Center represents a historic opportunity to build a world-class museum and public gathering spa…,Positive,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.4215}",0.4215
